Class ID	Class Name
03134000	CGameScoreTask_GetSeasonList
03135000	CGamePlaygroundUIConfigMgrScript
03136000	CGamePlaygroundControlSmPlayers
03137000	CGamePlaygroundControlMessages
03138000	CGamePlaygroundScript
03139000	CGameCtnMediaBlockFxCameraMap
0313A000	CGameScoreTask_GetAccountTrophyGainHistory
0313D000	CGameControlCameraTrackManiaRace
0313E000	CGamePlaygroundBasic
0313F000	CGameScriptHandlerManiaPlanetPlugin
03140000	CGamePlayerProfileChunk_PackagesInfos
03145000	CGameCtnMediaBlockShoot
03147000	CGamePlayerProfileChunk_GameStats
03148000	CGamePlayerProfileChunk_ChallengesStats
0314A000	CGameCtnMediaBlockSkel
0314B000	CGameEditorAnimClip
0314C000	CGameCtnBlockInfoTransition
0314D000	CGameCtnZoneTransition
03150000	CGameEditorTrigger
03151000	CGameCtnZoneFusionInfo
03152000	CGameControlCardBuddy
03153000	CGameBuddy
03154000	CGameEditorPluginMapMapType
03155000	CGameCursorItem
03156000	CGameCtnMacroBlockJunction
03157000	CGameActionMaker
03159000	CGameCtnEditorScriptAnchoredObject
0315A000	CGameCtnEditorScriptSpecialProperty
0315B000	CGameCtnBlockInfoVariant
0315C000	CGameCtnBlockInfoVariantGround
0315D000	CGameCtnBlockInfoVariantAir
0315E000	CGameTeamProfile
0315F000	CGameManialinkScriptEvent
03160000	CGameEditorPluginMap
03161000	CGameCtnMediaBlockCameraEffectScript
03162000	CGameScriptServerAdmin
03163000	CGamePlayerProfileChunk_EditorSettings
03164000	CGameEditorPluginMapScriptEvent
03165000	CGameCtnMediaBlockDirtyLens
03166000	CGameCtnMediaBlockCameraEffectInertialTracking
03167000	CGameEditorPacks
03169000	CGameCtnMediaBlockBulletFx_Deprecated
0316A000	CGameCtnMediaBlockCharVis_Deprecated
0316B000	CGameServerScriptXmlRpc
0316C000	CGameCtnMediaBlockColoringCapturable
0316D000	CGameCtnMediaBlockFxCameraBlend
0316F000	CGameCoverFlowDesc
03170000	CGamePlayerProfileChunk_ScriptPersistentTraits
03171000	CGamePlayerProfileCompatibilityChunk
03172000	CGameCtnMediaBlockColoringBase
03173000	CGameCtnMediaClipConfigScriptContext
03174000	CGameServerScriptXmlRpcEvent
03176000	CGameScriptHandlerBrowser
03177000	CGameCtnEditorBody
03178000	CGameManialinkPlayerList
03179000	CGamePlayerProfileChunk_GlobalInterfaceSettings
0317A000	CGameAnimSet
0317B000	CGameScriptChatManager
0317C000	CGameScriptChatContact
0317D000	CGameScriptChatEvent
0317E000	CGameManialink3dMood
0317F000	CGameManialink3dWorld
03180000	CGamePlayerProfileChunk_ManiaPlanetStations
03181000	CGameManialink3dStyle
03182000	CGameManiaplanetPlugin
03184000	CGameCtnInterfaceViewer
03185000	CGameManialinkGauge
03186000	CGameCtnMediaBlockColorGrading
03187000	CGamePlaygroundClientScriptAPI
03188000	CGameCtnMediaBlockScenery
03189000	CGameControlCameraVehicleInternal
0318A000	CWebServicesTask_SetServerInfo
0318B000	CGameHud3dMarkerConfig
0318C000	CGamePlaygroundResources
0318D000	CWebServicesTask_GetServerInfo
0318E000	CWebServicesTaskResult_ServerInfo
0318F000	CGameEditorAsset
03190000	CGameManialinkGraph
03191000	CGameManialinkGraphCurve
03192000	CGameCtnBlockInfoMobilLink
03193000	CGameManiaplanetPluginInterface
03194000	CGameManiaplanetPluginInterfaceEvent
03195000	CGameCtnMediaBlockInterface
03196000	CGameCtnMediaBlockObject
03197000	CGameScriptCloudManager
03198000	CGameEditorBullet
03199000	CGameCtnMediaBlockFog
0319A000	CGameEditorActionScript
0319B000	CGameEditorItem
0319C000	CGameManialinkMiniMap
0319D000	CWebServicesTaskResult_NadeoServicesSkin
0319E000	CWebServicesTaskResult_NadeoServicesSkinList
0319F000	CGameEditorManialink
031A0000	CGameManiaTitleEditionScriptAPI
031A1000	CGameEditorBase
031A2000	CGameEditorPropertyList
031A3000	CGameEditorFileToolBar
031A4000	CGameManiaApp
031A5000	CGameManiaAppScriptEvent
031A6000	CGameManiaAppPlaygroundCommon
031A7000	CGameManialinkCamera
031A8000	CGameReplayObjectVisData
031A9000	CGameManiaAppTitle
031AA000	CGameCtnMediaBlockDecal2d
031AB000	CGameCtnMediaBlockEditorDecal2d
031AC000	CGameManiaAppBrowser
031AD000	CGameManiaTitleControlScriptAPI
031AE000	CGameManiaAppTitleLayerScriptHandler
031AF000	CGameEditorPluginMapLayerScriptHandler
031B0000	CGameScriptNotificationsConsumerNotification
031B1000	CGameScriptNotificationsProducer
031B2000	CGameScriptNotificationsConsumer
031B3000	CGameScriptNotificationsProducerEvent
031B4000	CGameScriptNotificationsConsumerEvent
031B6000	CGameManialinkTextEdit
031B7000	CGameDataFileTask_AccountSkin_NadeoServices_GetListForUser
031B8000	CGameManialinkStylesheet
031B9000	CGameWebServicesNotificationTask_BuildVisualNotification
031BC000	CGameManiaAppMinimal
031BD000	CGameVideoScriptManager
031BE000	CGameGhostScript
031BF000	CTmRaceResultNod
031C0000	CGameEditorModule
031C1000	CGameMenuSceneScriptManager
031C7000	CGamePlaygroundModuleClientInventory
031C8000	CGamePlaygroundModuleClientScoresTable
031C9000	CGamePlaygroundModuleManagerClient
031CA000	CGameManiaAppPlaygroundScriptEvent
031CC000	CGameUserProfile
031CD000	CGameUIAnimManager
031CE000	CGameControlCameraTrackManiaRace3
031CF000	CGameControlCameraTrackManiaRace2
031D3000	CGamePlaygroundModuleClientStore
031D4000	CGamePlaygroundModuleConfig
031D5000	CGameMasterServerUserInfo
031D6000	CGameBadgeStickerSlots
031D7000	CGamePlaygroundModuleClient
031D8000	CGameManiaAppPlayground
031D9000	CGameVideoScriptVideo
031DA000	CGameUserScript
031DB000	CGameUserManagerScript
031DC000	CWebServicesTaskResult_BuddiesChallengeRecordsComparison
031DD000	CGameCtnMasterServerTask_GetChallengeRecordsComparisonSummaries
031DE000	CWebServicesTaskResult_BuddyChallengeRecordsComparison
031DF000	CGameCtnMasterServerTask_ChallengeRecords_GetBuddyRecordComparison
031E0000	CGameHighScoreComparison
031E1000	CGameHighScoreComparisonSummary
031E2000	CGameModuleMenuBase
031E3000	CGameModuleMenuBrowser
031E4000	CGameHapticDevice
031E5000	CGamePluginInterfacesScript
031E7000	CGameModuleMenuComponent
031E9000	CGameScoreAndLeaderBoardCache
031EA000	CGameCampaignScoreManager
031EB000	CGameCampaignScoreManager_MapRecord
031EC000	CGameCampaignScoreManager_MultiAsyncLevel
031ED000	CGameScoreComputer_MultiAsyncLevel
031EE000	CGameMultiplayerScoreManager
031EF000	CGameGlobalScoreManager
031F0000	CGameLeaderBoard
031F1000	CGameNaturalLeaderBoard
031F2000	CGameRealLeaderBoard
031F3000	CGameCampaignLeaderBoard
031F4000	CGameMapLeaderBoard
031F5000	CGameMultiplayerLeaderBoard
031F6000	CGameGlobalLeaderBoard
031F8000	CWebServicesTaskResult_AccountTrophyGainListScript
031FB000	CGameScoreTask_LoadPlayerScore
031FC000	CGameScoreTask_SynchronizePlayerScore
031FD000	CWebServicesTaskResult_NadeoServicesSkinScript
031FE000	CWebServicesTaskResult_NadeoServicesSkinListScript
031FF000	CGameEditorPluginModuleScriptEvent
03203000	CWebServicesTaskResult_MapRecordList
03204000	CGameScoreTask_SetSeason
03205000	CGameModuleMenuLadderRankings
03206000	CGameScriptHandlerPlaygroundModuleStore
03207000	CGameModuleMenuServerBrowser
03208000	CGamePlaygroundModuleClientHud
03209000	CGamePlaygroundModuleServer
0320D000	CGameScriptHandlerTitleModuleMenu
0320E000	CGameEditorAnimChar
0320F000	CGameScriptHandlerPlaygroundModuleInventory
03210000	CGameModuleInventoryCategory
03211000	CGameModuleScriptItem
